TEFF   9250.  GRAVITY 4.00000 LTE 
TITLE TEST RUN VEGA MODEL WITH SDSC OPACITY  VTURB 2 KM/S                       
 OPACITY IFOP
FLUX   81    50.60        5.924753E+15   2.7978E-23   3.1385E-23   0.89146
FLUX   82    51.20        5.855322E+15   5.1318E-23   5.2030E-23   0.98630
FLUX   83    52.00        5.765240E+15   9.9229E-23   1.0016E-22   0.99067
FLUX   84    53.00        5.656462E+15   2.2105E-22   2.2116E-22   0.99951
FLUX   85    54.00        5.551713E+15   4.7288E-22   4.7497E-22   0.99560
FLUX   86    55.00        5.450773E+15   9.9365E-22   9.9432E-22   0.99933
FLUX   87    56.00        5.353438E+15   2.0311E-21   2.0312E-21   0.99995
FLUX   88    57.00        5.259518E+15   4.0552E-21   4.0553E-21   0.99999
FLUX   89    58.00        5.168836E+15   7.8819E-21   7.9249E-21   0.99457
FLUX   90    59.00        5.081229E+15   1.5164E-20   1.5170E-20   0.99962
FLUX   91    60.00        4.996542E+15   2.8468E-20   2.8484E-20   0.99944
FLUX   92    61.00        4.914631E+15   5.2516E-20   5.2516E-20   0.99999
FLUX   93    62.00        4.835363E+15   9.5156E-20   9.5158E-20   0.99998
FLUX   94    63.00        4.758611E+15   1.6960E-19   1.6960E-19   0.99999
FLUX   95    64.00        4.684258E+15   2.9752E-19   2.9764E-19   0.99961
FLUX   96    65.00        4.612192E+15   5.1451E-19   5.1452E-19   0.99998
FLUX   97    65.80        4.556117E+15   7.8891E-19   7.8892E-19   0.99998
FLUX   98    66.50        4.508158E+15   1.1376E-18   1.1383E-18   0.99941
FLUX   99    67.50        4.441370E+15   1.8988E-18   1.8998E-18   0.99952
FLUX  100    68.50        4.376533E+15   3.1289E-18   3.1292E-18   0.99990
FLUX  101    69.50        4.313561E+15   5.0893E-18   5.0894E-18   0.99999
FLUX  102    70.50        4.252376E+15   8.1652E-18   8.1767E-18   0.99860
FLUX  103    71.60        4.187046E+15   1.3588E-17   1.3588E-17   0.99998
FLUX  104    72.60        4.129373E+15   2.1305E-17   2.1305E-17   1.00000
FLUX  105    73.50        4.078810E+15   3.1636E-17   3.1637E-17   0.99998
FLUX  106    74.50        4.024060E+15   4.8582E-17   4.8594E-17   0.99974
FLUX  107    75.50        3.970762E+15   7.3847E-17   7.3867E-17   0.99973
FLUX  108    76.50        3.918856E+15   1.1113E-16   1.1115E-16   0.99980
FLUX  109    77.50        3.868290E+15   1.6560E-16   1.6563E-16   0.99981
FLUX  110    78.50        3.819013E+15   2.4448E-16   2.4448E-16   1.00000
FLUX  111    79.50        3.770975E+15   3.5680E-16   3.5755E-16   0.99790
FLUX  112    80.50        3.724130E+15   5.1783E-16   5.1826E-16   0.99916
FLUX  113    81.50        3.678436E+15   7.4462E-16   7.4471E-16   0.99988
FLUX  114    82.50        3.633848E+15   1.0611E-15   1.0612E-15   0.99997
FLUX  115    83.50        3.590329E+15   1.4995E-15   1.4998E-15   0.99982
FLUX  116    84.50        3.547840E+15   2.1030E-15   2.1030E-15   0.99999
FLUX  117    85.50        3.506345E+15   2.9263E-15   2.9263E-15   0.99999
FLUX  118    86.50        3.465809E+15   4.0414E-15   4.0414E-15   0.99999
FLUX  119    87.50        3.426200E+15   5.5389E-15   5.5411E-15   0.99962
FLUX  120    88.50        3.387486E+15   7.5438E-15   7.5440E-15   0.99998
FLUX  121    89.50        3.349637E+15   1.0201E-14   1.0201E-14   1.00000
FLUX  122    90.50        3.312624E+15   1.3693E-14   1.3702E-14   0.99937
FLUX  123    91.50        3.276421E+15   8.9862E-13   8.6405E-12   0.10400
FLUX  124    92.50        3.241000E+15   5.0576E-12   1.0686E-11   0.47327
FLUX  125    93.50        3.206337E+15   7.6947E-12   1.3158E-11   0.58481
FLUX  126    94.50        3.172407E+15   1.1279E-11   1.6130E-11   0.69926
FLUX  127    95.50        3.139188E+15   1.6231E-11   1.9691E-11   0.82431
FLUX  128    96.50        3.106658E+15   2.1175E-11   2.3940E-11   0.88448
FLUX  129    97.50        3.074795E+15   2.2002E-11   2.8993E-11   0.75888
FLUX  130    98.50        3.043579E+15   3.0878E-11   3.4978E-11   0.88279
FLUX  131    99.50        3.012990E+15   3.5202E-11   4.2043E-11   0.83730
FLUX  132   100.50        2.983010E+15   4.6389E-11   5.0354E-11   0.92126
FLUX  133   101.50        2.953621E+15   5.6377E-11   6.0101E-11   0.93804
FLUX  134   102.50        2.924805E+15   5.0032E-11   7.2627E-11   0.68890
FLUX  135   103.50        2.896546E+15   7.9237E-11   8.6081E-11   0.92050
FLUX  136   104.50        2.868828E+15   9.6670E-11   1.0171E-10   0.95044
FLUX  137   105.50        2.841635E+15   1.1418E-10   1.1981E-10   0.95303
FLUX  138   106.50        2.814953E+15   1.2895E-10   1.4071E-10   0.91641
FLUX  139   107.50        2.788767E+15   1.5649E-10   1.6479E-10   0.94965
FLUX  140   108.50        2.763065E+15   1.8150E-10   1.9245E-10   0.94311
FLUX  141   109.50        2.737831E+15   2.0195E-10   2.2415E-10   0.90094
FLUX  142   110.50        2.713054E+15   5.7910E-10   2.5742E-09   0.22497
FLUX  143   111.50        2.688722E+15   9.6917E-10   2.7759E-09   0.34914
FLUX  144   112.50        2.664822E+15   1.2597E-09   2.9748E-09   0.42344
FLUX  145   113.50        2.641344E+15   1.5394E-09   3.9030E-09   0.39442
FLUX  146   114.50        2.618275E+15   1.7416E-09   4.1964E-09   0.41502
FLUX  147   115.50        2.595606E+15   1.8311E-09   4.5162E-09   0.40545
