TEFF   4500.  GRAVITY 2.50000 LTE 
TITLE TEST RUN WITH SDSC OPACITY  VTURB 2 KM/S    L/H 1.25                      
 OPACITY IFOP
FLUX  124    92.50        3.241000E+15   2.3869E-27   9.7137E-27   0.24573
FLUX  125    93.50        3.206337E+15   3.7013E-27   1.6611E-26   0.22282
FLUX  126    94.50        3.172407E+15   6.0546E-27   2.8033E-26   0.21598
FLUX  127    95.50        3.139188E+15   1.0434E-26   4.6686E-26   0.22350
FLUX  128    96.50        3.106658E+15   1.9901E-26   7.6794E-26   0.25915
FLUX  129    97.50        3.074795E+15   2.9992E-26   1.2490E-25   0.24013
FLUX  130    98.50        3.043579E+15   5.2618E-26   2.0105E-25   0.26172
FLUX  131    99.50        3.012990E+15   9.1788E-26   3.2056E-25   0.28634
FLUX  132   100.50        2.983010E+15   1.4361E-25   5.0649E-25   0.28355
FLUX  133   101.50        2.953621E+15   2.3015E-25   7.9349E-25   0.29005
FLUX  134   102.50        2.924805E+15   2.8956E-25   1.2331E-24   0.23483
FLUX  135   103.50        2.896546E+15   6.9446E-25   1.9008E-24   0.36536
FLUX  136   104.50        2.868828E+15   1.1011E-24   2.9100E-24   0.37837
FLUX  137   105.50        2.841635E+15   1.3844E-24   4.4230E-24   0.31300
FLUX  138   106.50        2.814953E+15   2.6698E-24   6.6764E-24   0.39988
FLUX  139   107.50        2.788767E+15   4.0296E-24   1.0008E-23   0.40264
FLUX  140   108.50        2.763065E+15   6.4652E-24   1.4895E-23   0.43405
FLUX  141   109.50        2.737831E+15   8.6795E-24   2.2006E-23   0.39441
FLUX  142   110.50        2.713054E+15   1.2127E-23   3.2277E-23   0.37570
FLUX  143   111.50        2.688722E+15   1.7556E-23   4.6984E-23   0.37367
FLUX  144   112.50        2.664822E+15   3.1729E-23   6.7889E-23   0.46736
FLUX  145   113.50        2.641344E+15   5.3898E-23   9.7392E-23   0.55341
FLUX  146   114.50        2.618275E+15   8.0330E-23   1.3874E-22   0.57901
FLUX  147   115.50        2.595606E+15   1.1617E-22   1.9628E-22   0.59185
FLUX  148   116.50        2.573326E+15   1.5928E-22   2.7585E-22   0.57741
FLUX  149   117.50        2.551426E+15   2.4426E-22   3.8518E-22   0.63415
FLUX  150   118.50        2.529895E+15   3.2709E-22   5.3445E-22   0.61202
FLUX  151   119.50        2.508724E+15   4.2866E-22   7.3704E-22   0.58159
FLUX  152   120.50        2.487905E+15   4.5428E-22   1.0104E-21   0.44960
FLUX  153   121.50        2.467428E+15   1.1304E-22   1.3771E-21   0.08209
FLUX  154   122.50        2.447286E+15   7.7100E-22   1.8671E-21   0.41294
FLUX  155   123.50        2.427470E+15   1.5977E-21   2.5167E-21   0.63485
FLUX  156   124.50        2.407972E+15   2.2835E-21   3.3741E-21   0.67678
FLUX  157   125.50        2.388785E+15   3.0149E-21   4.4995E-21   0.67005
