TEFF  25000.  GRAVITY 4.50000 LTE 
TITLE TEST MODEL WITH SDSC OPACITY  VTURB 2 KM/S                                
 OPACITY IFOP
FLUX   45    23.00        1.303446E+16   3.3594E-18   4.3535E-18   0.77165
FLUX   46    23.40        1.281165E+16   7.8389E-18   8.0398E-18   0.97501
FLUX   47    24.00        1.249135E+16   1.9081E-17   1.9440E-17   0.98154
FLUX   48    24.65        1.216197E+16   4.7515E-17   4.8282E-17   0.98410
FLUX   49    25.24        1.187767E+16   1.0566E-16   1.0602E-16   0.99659
FLUX   50    25.68        1.167416E+16   1.7811E-16   1.8635E-16   0.95578
FLUX   51    26.00        1.153048E+16   2.8804E-16   2.8904E-16   0.99654
FLUX   52    26.40        1.135578E+16   4.6158E-16   4.6887E-16   0.98443
FLUX   53    26.85        1.116546E+16   7.8416E-16   7.9269E-16   0.98923
FLUX   54    27.35        1.096133E+16   1.3782E-15   1.3925E-15   0.98975
FLUX   55    27.85        1.076454E+16   2.3884E-15   2.4024E-15   0.99419
FLUX   56    28.40        1.055607E+16   4.4307E-15   4.4414E-15   0.99759
FLUX   57    29.00        1.033767E+16   8.0554E-15   8.1262E-15   0.99128
FLUX   58    29.60        1.012813E+16   1.4438E-14   1.4498E-14   0.99583
FLUX   59    30.10        9.959884E+15   2.2871E-14   2.3200E-14   0.98582
FLUX   60    30.80        9.733523E+15   4.2866E-14   4.5667E-14   0.93866
FLUX   61    31.80        9.427437E+15   1.0563E-13   1.0658E-13   0.99110
FLUX   62    32.80        9.140015E+15   2.2917E-13   2.3674E-13   0.96803
FLUX   63    33.80        8.869601E+15   5.0111E-13   5.0219E-13   0.99785
FLUX   64    34.80        8.614727E+15   1.0184E-12   1.0229E-12   0.99559
FLUX   65    35.70        8.397549E+15   2.7456E-12   2.8699E-12   0.95669
FLUX   66    36.60        8.191052E+15   5.1150E-12   5.2252E-12   0.97892
FLUX   67    37.50        7.994467E+15   8.3486E-12   8.8169E-12   0.94688
FLUX   68    38.50        7.786818E+15   1.4656E-11   1.5383E-11   0.95271
FLUX   69    39.50        7.589684E+15   2.5848E-11   2.6883E-11   0.96151
FLUX   70    40.50        7.402284E+15   4.2068E-11   4.4117E-11   0.95355
FLUX   71    41.40        7.241365E+15   6.5415E-11   6.7834E-11   0.96434
FLUX   72    42.20        7.104088E+15   9.3568E-11   1.0122E-10   0.92443
FLUX   73    43.00        6.971919E+15   1.3583E-10   1.4323E-10   0.94828
FLUX   74    44.10        6.798016E+15   2.1628E-10   2.2615E-10   0.95635
FLUX   75    45.10        6.647284E+15   3.1978E-10   3.3690E-10   0.94917
FLUX   76    46.00        6.517228E+15   4.4550E-10   4.7339E-10   0.94108
FLUX   77    47.00        6.378564E+15   6.5124E-10   6.8029E-10   0.95731
