506.000000 4.727616e-14
512.000000 9.077682e-14
520.000000 1.848262e-13
530.000000 4.359559e-13
540.000000 9.835391e-13
550.000000 2.166446e-12
560.000000 4.625223e-12
570.000000 9.611265e-12
580.000000 1.936266e-11
590.000000 3.856650e-11
600.000000 7.471083e-11
610.000000 1.419780e-10
620.000000 2.646072e-10
630.000000 4.846561e-10
640.000000 8.736328e-10
650.000000 1.551905e-09
658.000000 2.432211e-09
665.000000 3.575239e-09
675.000000 6.141169e-09
685.000000 1.042719e-08
695.000000 1.749537e-08
705.000000 2.897118e-08
716.000000 5.009207e-08
726.000000 8.138674e-08
735.000000 1.249535e-07
745.000000 1.993532e-07
755.000000 3.152599e-07
765.000000 4.941638e-07
775.000000 7.676504e-07
785.000000 1.182474e-06
795.000000 1.799691e-06
805.000000 2.729802e-06
815.000000 4.102465e-06
825.000000 6.109091e-06
835.000000 9.022912e-06
845.000000 1.321971e-05
855.000000 1.921617e-05
865.000000 2.771479e-05
875.000000 3.964996e-05
885.000000 5.635162e-05
895.000000 7.946568e-05
905.000000 1.112164e-04
915.000000 1.341432e-02
925.000000 4.094200e-02
935.000000 5.390031e-02
945.000000 6.996221e-02
955.000000 9.780324e-02
965.000000 1.261274e-01
975.000000 1.527763e-01
985.000000 1.970821e-01
995.000000 2.367395e-01
1005.000000 3.192396e-01
1015.000000 3.982722e-01
1025.000000 4.200357e-01
1035.000000 5.990898e-01
1045.000000 7.445159e-01
1055.000000 9.071764e-01
1065.000000 1.068994e+00
1075.000000 1.318014e+00
1085.000000 1.593672e+00
1095.000000 1.853381e+00
1105.000000 1.182998e+01
1115.000000 2.219646e+01
1125.000000 3.004681e+01
1135.000000 3.808729e+01
1145.000000 4.648424e+01
1155.000000 4.893911e+01
1165.000000 6.434011e+01
1175.000000 7.403603e+01
1185.000000 7.359932e+01
1195.000000 4.562945e+01
1205.000000 4.647854e+01
1215.000000 9.163441e+00
1225.000000 5.543090e+01
1235.000000 1.218705e+02
1245.000000 3.199690e+02
1255.000000 5.226584e+02
1265.000000 5.178022e+02
1275.000000 7.964567e+02
1285.000000 1.111666e+03
1295.000000 1.343075e+03
1305.000000 1.139772e+03
1315.000000 1.742341e+03
1325.000000 2.048159e+03
1335.000000 2.265202e+03
1345.000000 2.841254e+03
1355.000000 2.914993e+03
1365.000000 3.230689e+03
1375.000000 3.515504e+03
1385.000000 3.682936e+03
1395.000000 4.255598e+03
1405.000000 4.733983e+03
1415.000000 4.926220e+03
1425.000000 5.535143e+03
1435.000000 5.627263e+03
1442.000000 6.722200e+03
1447.000000 7.520313e+03
1455.000000 8.447090e+03
1465.000000 8.208040e+03
1475.000000 9.003620e+03
1485.000000 1.021324e+04
1495.000000 1.177759e+04
1505.000000 1.323535e+04
1512.000000 1.318290e+04
1517.000000 1.330602e+04
1525.000000 4.552454e+04
1535.000000 6.789080e+04
1545.000000 1.089653e+05
1555.000000 9.273725e+04
1565.000000 8.258735e+04
1575.000000 1.714286e+05
1585.000000 2.101842e+05
1595.000000 2.663299e+05
1605.000000 2.389030e+05
1615.000000 2.216335e+05
1625.000000 1.558154e+05
1635.000000 2.068176e+05
1645.000000 3.285003e+05
1655.000000 1.572822e+05
1665.000000 3.292698e+05
1672.000000 1.493677e+05
1677.000000 8.672634e+05
1685.000000 9.257209e+05
1695.000000 6.754588e+05
1705.000000 7.181466e+05
1715.000000 9.444432e+05
1725.000000 9.783188e+05
1735.000000 1.166325e+06
1745.000000 1.106887e+06
1755.000000 1.337522e+06
1765.000000 9.525251e+05
1775.000000 1.239278e+06
1785.000000 1.202269e+06
1795.000000 1.593470e+06
1805.000000 1.413985e+06
1815.000000 1.502447e+06
1825.000000 1.359925e+06
1835.000000 1.217382e+06
1845.000000 1.032278e+06
1855.000000 1.241752e+06
1865.000000 1.452982e+06
1875.000000 1.359616e+06
1885.000000 1.408467e+06
1895.000000 1.552621e+06
1905.000000 1.419803e+06
1915.000000 1.547601e+06
1925.000000 1.473840e+06
1935.000000 1.019410e+06
1945.000000 1.651694e+06
1955.000000 1.673380e+06
1967.000000 1.882691e+06
1976.000000 1.822400e+06
1984.000000 1.786545e+06
1995.000000 1.733959e+06
2005.000000 1.584841e+06
2015.000000 1.555776e+06
2025.000000 1.436927e+06
2035.000000 1.666391e+06
2045.000000 1.845183e+06
2055.000000 1.755803e+06
2065.000000 1.658074e+06
2074.000000 1.987202e+06
2078.000000 2.120454e+06
2085.000000 2.039922e+06
2095.000000 1.911062e+06
2105.000000 1.706964e+06
2115.000000 1.757457e+06
2125.000000 1.822007e+06
2135.000000 1.439376e+06
2145.000000 1.743394e+06
2155.000000 1.743531e+06
2165.000000 1.582749e+06
2175.000000 1.574697e+06
2185.000000 1.684734e+06
2195.000000 1.838222e+06
2205.000000 1.723233e+06
2215.000000 1.493694e+06
2225.000000 1.460058e+06
2235.000000 1.787847e+06
2245.000000 1.603742e+06
2255.000000 1.430435e+06
2265.000000 1.436838e+06
2275.000000 1.563347e+06
2285.000000 1.708852e+06
2295.000000 1.517365e+06
2305.000000 1.606881e+06
2315.000000 1.505199e+06
2325.000000 9.596670e+05
2335.000000 1.191367e+06
2345.000000 9.389483e+05
2355.000000 1.427725e+06
2365.000000 9.874983e+05
2375.000000 1.215663e+06
2385.000000 8.161597e+05
2395.000000 1.003604e+06
2405.000000 9.782634e+05
2415.000000 1.036123e+06
2425.000000 1.378935e+06
2435.000000 1.322652e+06
2445.000000 1.467123e+06
2455.000000 1.454698e+06
2465.000000 1.454522e+06
2475.000000 1.310952e+06
2485.000000 1.313102e+06
2495.000000 1.233152e+06
2505.000000 1.613539e+06
2513.000000 1.151561e+06
2518.000000 1.013513e+06
2525.000000 9.606588e+05
2535.000000 1.010936e+06
2545.000000 1.050945e+06
2555.000000 1.283037e+06
2565.000000 1.189471e+06
2575.000000 1.367699e+06
2585.000000 1.360909e+06
2595.000000 1.297560e+06
