Line  0  2  438.774139    0.001280   2   4    0.000000   28.260595
Line  0  3  977.020142    0.767000   1   3    0.000000   12.691670
Line  0  3  386.202850    0.232000   1   3    0.000000   32.107525
Line  0  3  322.574158    0.045200   1   3    0.000000   38.440838
Line  0  3  310.169739    0.028400   1   3    0.000000   39.978176
Line  0  3  291.326050    0.045100   1   3    0.000000   42.564056
Line  0  3  288.423248    0.003250   1   3    0.000000   42.992439
Line  0  3  280.026062    0.016400   1   3    0.000000   44.281662
Line  0  3  274.051056    0.011300   1   3    0.000000   45.247166
Line  0  3  270.324036    0.007720   1   3    0.000000   45.870888
Line  0  4 1550.770020    0.095200   2   2    0.000000    7.996039
Line  0  4 1548.195068    0.190000   2   4    0.000000    8.009338
Line  0  4  312.451141    0.067800   2   2    0.000000   39.686268
Line  0  4  312.420258    0.135000   2   4    0.000000   39.690186
Line  0  4  244.911346    0.020300   2   2    0.000000   50.630646
Line  0  4  244.903442    0.040700   2   4    0.000000   50.632271
Line  0  4  222.788757    0.009030   2   2    0.000000   55.658199
Line  0  4  222.785248    0.018000   2   4    0.000000   55.659077
Line  0  4  212.415756    0.004830   2   2    0.000000   58.376183
Line  0  4  212.413956    0.009680   2   4    0.000000   58.376667
Line  0  4  206.633652    0.002900   2   2    0.000000   60.009686
Line  0  4  206.632645    0.005810   2   4    0.000000   60.009983
Line  0  4  203.054947    0.001880   2   2    0.000000   61.067318
Line  0  4  203.054245    0.003770   2   4    0.000000   61.067520
Line  0  4  200.676453    0.001300   2   2    0.000000   61.791096
Line  0  4  200.676056    0.002600   2   4    0.000000   61.791233
Line  0  4  199.040054    0.001870   2   4    0.000000   62.299175
Line  0  4  199.040054    0.000934   2   2    0.000000   62.299175
Line  0  5   40.267849    0.648000   1   3    0.000000  307.938660
Line  0  5   34.972851    0.141000   1   3    0.000000  354.562195
Line  0  5   33.426250    0.053600   1   3    0.000000  370.966675
Line  0  5   32.754250    0.026100   1   3    0.000000  378.577637
Line  0  5   32.399849    0.014800   1   3    0.000000  382.718933
Line  0  5   32.190151    0.009170   1   3    0.000000  385.211609
Line  0  5   32.055248    0.006090   1   3    0.000000  386.833313
Line  0  6   33.739651    0.139000   2   2    0.000000  367.521393
Line  0  6   33.734249    0.277000   2   4    0.000000  367.580292
Line  0  6   28.466351    0.026300   2   2    0.000000  435.602875
Line  0  6   28.465250    0.052700   2   4    0.000000  435.620331
Line  0  6   26.990150    0.009670   2   2    0.000000  459.429016
Line  0  6   26.989651    0.019300   2   4    0.000000  459.436401
Line  0  6   26.357450    0.004650   2   2    0.000000  470.456116
Line  0  6   26.357250    0.009300   2   4    0.000000  470.459839
Line  0  6   26.026150    0.002600   2   2    0.000000  476.445679
Line  0  6   26.026051    0.005200   2   4    0.000000  476.447845
Line  0  6   25.830351    0.001600   2   2    0.000000  480.057037
Line  0  6   25.830250    0.003210   2   4    0.000000  480.058411
Line  0  6   25.704849    0.002120   2   4    0.000000  482.401733
Line  0  6   25.704849    0.001060   2   2    0.000000  482.400818
Line  0  6   25.619551    0.000738   2   2    0.000000  484.007660
Line  0  6   25.619450    0.001480   2   4    0.000000  484.008301
Line  0  6   25.558849    0.000535   2   2    0.000000  485.157013
Line  0  6   25.558750    0.001070   2   4    0.000000  485.157471
Line  0  3  991.577026    0.110000   4   6    0.021626   12.526981
Line  0  3  991.511047    0.012200   4   4    0.021626   12.527812
Line  0  3  989.799072    0.122000   2   4    0.000000   12.527812
Line  0  3  764.351379    0.081900   4   2    0.021626   16.244556
