Line 10 5 481.364014 0.045700  3  5
Line 10 5 481.281006 0.036600  3  1
Line 10 5 480.407013 0.110000  1  3
Line 10 5 359.385010 0.138000  5  3
Line 10 5 358.485992 0.139000  3  3
Line 10 5 357.954987 0.139000  1  3
Line 10 5 167.921997 0.019100  5  3
Line 10 5 167.830002 0.025400  3  1
Line 10 5 167.725998 0.019100  3  3
Line 10 5 167.669998 0.057300  5  5
Line 10 5 167.608994 0.076300  1  3
Line 10 5 167.473999 0.031800  3  5
Line 10 5 143.447998 0.006720  5  3
Line 10 5 143.416000 0.101000  5  5
Line 10 5 143.343994 0.566000  5  7
Line 10 5 143.304001 0.168000  3  3
Line 10 5 143.272995 0.505000  3  5
Line 10 5 143.218994 0.673000  1  3
Line 10 5 142.723999 0.170000  5  5
Line 10 5 142.660995 0.056700  5  3
Line 10 5 142.582001 0.094500  3  5
Line 10 5 142.518997 0.056700  3  3
Line 10 5 142.440994 0.075600  3  1
Line 10 5 142.434998 0.227000  1  3
Line 10 5 135.860992 0.026800  5  3
Line 10 5 135.731995 0.026800  3  3
Line 10 5 135.656006 0.026800  1  3
Line 10 5 132.110992 0.015800  5  5
Line 10 5 132.039993 0.088800  5  7
Line 10 5 131.990005 0.079300  3  5
Line 10 5 130.800003 0.012900  5  3
Line 10 5 130.738007 0.038900  5  5
Line 10 5 130.679993 0.012900  3  3
Line 10 5 130.619003 0.021600  3  5
Line 10 5 130.610001 0.051900  1  3
Line 10 5 125.917999 0.013700  5  5
Line 10 5 125.917999 0.004570  5  3
Line 10 5 125.807999 0.004580  3  3
Line 10 5 125.807999 0.007630  3  5
Line 10 5 125.807999 0.006110  3  1
Line 10 5 125.741997 0.018300  1  3
Line 10 5 119.010002 0.149000  5  7
Line 10 5 118.918999 0.026700  5  5
Line 10 5 118.918999 0.001780  5  3
Line 10 5 118.820000 0.133000  3  5
Line 10 5 118.820000 0.044500  3  3
Line 10 5 118.762001 0.178000  1  3
Line 10 5 118.792999 0.035800  5  5
Line 10 5 118.792999 0.011900  5  3
Line 10 5 118.694000 0.011900  3  3
Line 10 5 118.694000 0.019900  3  5
Line 10 5 118.694000 0.015900  3  1
Line 10 5 118.636002 0.047800  1  3
Line 10 5 110.420998 0.059600  5  7
Line 10 5 110.360001 0.018200  5  5
Line 10 5 110.360001 0.006070  5  3
Line 10 5 110.275002 0.006070  3  3
Line 10 5 110.275002 0.010100  3  5
Line 10 5 110.275002 0.008090  3  1
Line 10 5 110.223999 0.024300  1  3
Line 10 5 108.089996 0.004890  5  5
Line 10 5 108.008003 0.024500  3  5
Line 10 6 562.802979 0.081000  4  6
Line 10 6 562.710999 0.009000  4  4
Line 10 6 558.593994 0.090700  2  4
Line 10 6 435.648010 0.050300  4  2
Line 10 6 433.175995 0.050500  2  2
Line 10 6 403.255005 0.041800  4  2
Line 10 6 401.925995 0.210000  4  4
Line 10 6 401.135986 0.168000  2  2
Line 10 6 399.821014 0.084400  2  4
Line 10 6 138.639008 0.028300  4  2
Line 10 6 138.386993 0.028400  2  2
Line 10 6 122.684998 0.514000  4  6
Line 10 6 122.684998 0.057100  4  4
Line 10 6 122.487999 0.572000  2  4
Line 10 6 114.300003 0.017200  4  2
Line 10 6 114.239998 0.086500  4  4
Line 10 6 114.129997 0.069200  2  2
Line 10 6 114.070000 0.034600  2  4
Line 10 6 111.261002 0.016800  4  4
Line 10 6 111.162003 0.152000  4  6
Line 10 6 111.098999 0.168000  2  4
Line 10 6 109.462997 0.029200  4  2
Line 10 6 109.306000 0.029300  2  2
Line 10 6 101.555000 0.001970  4  4
Line 10 6 101.540001 0.017700  4  6
Line 10 6 101.419998 0.019700  2  4
Line 10 6 101.353996 0.023200  4  4
Line 10 6 101.220001 0.009290  2  4
Line 10 6 98.257004 0.110000  4  6
Line 10 6 98.257004 0.012200  4  4
Line 10 6 98.130997 0.122000  2  4
Line 10 6 94.793999 0.000092  4  6
Line 10 6 94.793999 0.000010  4  4
Line 10 6 94.676003 0.000103  2  4
Line 10 6 90.056000 0.050400  4  6
Line 10 6 90.056000 0.005590  4  4
Line 10 6 89.949997 0.055900  2  4
Line 10 6 89.099998 0.041400  4  6
Line 10 6 86.186798 0.023400  4  6
Line 10 6 86.186798 0.002600  4  4
Line 10 6 86.089600 0.026100  2  4
Line 10 7 465.220001 0.389000  1  3
Line 10 7 97.495003 0.486000  1  3
Line 10 7 87.223503 0.005920  1  3
Line 10 7 82.008202 0.036400  1  3
Line 10 7 75.764999 0.126000  1  3
Line 10 7 69.297203 0.011700  1  3
Line 10 7 67.787003 0.005060  1  3
Line 10 7 65.849998 0.029300  1  3
Line 10 8 780.323975 0.050500  2  2
Line 10 8 770.408875 0.103000  2  4
Line 10 8 88.116997 0.100000  2  2
Line 10 8 88.079002 0.201000  2  4
Line 10 8 67.381798 0.054100  2  4
Line 10 8 67.381798 0.027100  2  2
Line 10 8 60.795799 0.023000  2  4
Line 10 8 60.795799 0.011500  2  2
Line 10 8 57.747101 0.012100  2  4
Line 10 8 57.747101 0.006040  2  2
Line 10 8 56.043098 0.007210  2  4
Line 10 8 56.043098 0.003610  2  2
Line 10 8 55.009998 0.004680  2  4
Line 10 8 55.009998 0.002330  2  2
Line 10 8 54.308998 0.003200  2  4
Line 10 8 54.308998 0.001590  2  2
Line 10 8 53.810001 0.002280  2  4
Line 10 8 53.810001 0.001140  2  2
Line 11 2 372.075104 0.218000  1  3
Line 11 3 380.099915 0.088400  2  2
Line 11 3 378.136200 0.088900  4  2
Line 11 3 268.625092 0.040300  2  4
Line 11 3 267.871307 0.080700  2  2
Line 11 3 267.642792 0.101000  4  4
Line 11 3 266.894501 0.020300  4  2
Line 11 3 251.372498 0.069900  2  4
Line 11 3 250.516907 0.063100  4  6
Line 11 3 250.512100 0.007010  4  4
Line 11 3 230.594498 0.012400  2  2
Line 11 3 229.870300 0.012500  4  2
Line 11 3 215.679199 0.229000  2  4
Line 11 3 215.336197 0.207000  4  6
Line 11 3 215.045502 0.023000  4  4
Line 11 3 215.217804 0.044100  2  2
Line 11 3 214.858902 0.022100  2  4
Line 11 3 214.586807 0.011100  4  2
Line 11 3 214.229996 0.055400  4  4
Line 11 3 207.884705 0.006930  2  4
Line 11 3 207.459305 0.013900  2  2
Line 11 3 207.295898 0.017400  4  4
Line 11 3 206.872894 0.003480  4  2
Line 11 3 203.324005 0.029300  2  4
Line 11 3 203.281906 0.058700  2  2
Line 11 3 202.760803 0.073600  4  4
Line 11 3 202.718903 0.014700  4  2
Line 11 3 203.052704 0.051900  2  2
Line 11 3 202.490906 0.052100  4  2
Line 11 3 202.708405 0.067600  2  4
Line 11 3 202.182495 0.060900  4  6
Line 11 3 202.148499 0.006780  4  4
Line 11 3 196.052505 0.010200  2  4
Line 11 3 195.528702 0.001020  4  4
Line 11 3 195.528503 0.009160  4  6
Line 11 3 194.684998 0.106000  2  4
Line 11 3 194.167999 0.010600  4  4
Line 11 3 194.037003 0.095900  4  6
Line 11 3 194.638000 0.026200  2  2
Line 11 3 194.319000 0.013100  2  4
Line 11 3 194.121994 0.006560  4  2
Line 11 3 193.804001 0.032900  4  4
Line 11 3 191.807999 0.002780  2  4
Line 11 3 191.511993 0.005570  2  2
Line 11 3 191.307007 0.006960  4  4
Line 11 3 191.011993 0.001400  4  2
Line 11 3 189.346802 0.030900  2  4
Line 11 3 188.871094 0.027900  4  6
Line 11 3 188.858200 0.003100  4  4
Line 11 3 184.408997 0.024500  2  2
Line 11 3 183.945007 0.024500  4  2
Line 11 3 184.210007 0.012400  2  4
Line 11 3 184.192001 0.024900  2  2
Line 11 3 183.746994 0.031200  4  4
Line 11 3 183.729996 0.006230  4  2
Line 11 3 184.018997 0.023700  2  4
Line 11 3 183.570999 0.021300  4  6
Line 11 3 183.557999 0.002370  4  4
Line 11 3 182.967804 0.000225  2  2
Line 11 3 182.511505 0.000225  4  2
Line 11 3 181.475998 0.004380  2  4
Line 11 3 181.026993 0.000439  4  4
Line 11 3 181.022995 0.003960  4  6
Line 11 4 412.242615 0.069400  3  5
Line 11 4 411.333710 0.167000  1  3
Line 11 4 410.540497 0.041700  3  3
Line 11 4 410.371094 0.126000  5  5
Line 11 4 409.613586 0.055800  3  1
Line 11 4 408.684387 0.041900  5  3
Line 11 4 206.154007 0.052500  1  3
Line 11 4 205.954605 0.052600  3  3
Line 11 4 205.486404 0.052700  5  3
Line 11 4 190.998993 0.073500  1  3
Line 11 4 190.835999 0.055200  3  5
Line 11 4 190.828003 0.018400  3  3
Line 11 4 190.445007 0.062000  5  7
Line 11 4 190.434006 0.011000  5  5
Line 11 4 190.425995 0.000737  5  3
Line 11 4 182.287994 0.041600  1  3
Line 11 4 182.132996 0.010400  3  3
Line 11 4 182.132004 0.013900  3  1
Line 11 4 182.123001 0.017400  3  5
Line 11 4 181.766006 0.010400  5  3
Line 11 4 181.757004 0.031200  5  5
Line 11 4 168.545395 0.229000  1  3
Line 11 4 168.412003 0.057300  3  3
Line 11 4 168.408905 0.171000  3  5
Line 11 4 168.098801 0.002300  5  3
Line 11 4 168.095703 0.034500  5  5
Line 11 4 168.085999 0.193000  5  7
Line 11 4 156.880005 0.167000  1  3
Line 11 4 156.779999 0.126000  3  5
Line 11 4 156.764008 0.041800  3  3
Line 11 4 156.537003 0.141000  5  7
Line 11 4 156.507996 0.025200  5  5
Line 11 4 156.492996 0.001680  5  3
Line 11 4 155.828003 0.223000  1  3
Line 11 4 155.776001 0.093300  3  5
Line 11 4 155.714005 0.056000  3  3
Line 11 4 155.686996 0.074700  3  1
Line 11 4 155.507996 0.168000  5  5
Line 11 4 155.445999 0.056100  5  3
Line 11 4 155.619995 0.079700  1  3
Line 11 4 155.507004 0.079800  3  3
Line 11 4 155.238998 0.079900  5  3
Line 11 4 155.462006 0.006380  1  3
Line 11 4 155.348999 0.006390  3  3
Line 11 4 155.082001 0.006400  5  3
Line 11 4 151.072998 0.047400  1  3
Line 11 4 151.050003 0.015800  3  1
Line 11 4 150.966003 0.011900  3  3
Line 11 4 150.940002 0.019700  3  5
Line 11 4 150.714005 0.011900  5  3
Line 11 4 150.688004 0.035700  5  5
Line 11 4 150.641998 0.124000  1  3
Line 11 4 150.542999 0.093100  3  5
Line 11 4 150.535995 0.031000  3  3
Line 11 4 150.298004 0.105000  5  7
Line 11 4 150.292007 0.018700  5  5
Line 11 4 150.285995 0.001240  5  3
Line 11 4 146.399002 0.142000  1  3
Line 11 4 146.302002 0.107000  3  5
Line 11 4 146.298996 0.035600  3  3
Line 11 4 146.065002 0.021300  5  5
Line 11 4 146.063995 0.119000  5  7
Line 11 4 146.061996 0.001420  5  3
Line 11 4 145.300003 0.008260  1  3
Line 11 4 145.205002 0.006200  3  5
Line 11 4 145.201004 0.002070  3  3
Line 11 4 144.979004 0.006950  5  7
Line 11 4 144.972000 0.001240  5  5
Line 11 4 144.968002 0.000083  5  3
Line 11 4 140.274002 0.009200  1  3
Line 11 4 140.181000 0.002310  3  3
Line 11 4 140.181000 0.003060  3  1
Line 11 4 140.177994 0.003830  3  5
Line 11 4 139.964005 0.002310  5  3
Line 11 4 139.960999 0.006920  5  5
Line 11 4 137.143005 0.072700  1  3
Line 11 4 137.057007 0.054600  3  5
Line 11 4 137.054993 0.018200  3  3
Line 11 4 136.854996 0.061200  5  7
Line 11 4 136.850006 0.010900  5  5
Line 11 4 136.847000 0.000729  5  3
Line 11 4 136.841995 0.077200  1  3
Line 11 4 136.757996 0.032200  3  5
Line 11 4 136.753998 0.019300  3  3
Line 11 4 136.550995 0.058100  5  5
Line 11 4 136.546997 0.019300  5  3
Line 11 4 136.723999 0.029100  1  3
Line 11 4 136.636002 0.029100  3  3
Line 11 4 136.429993 0.029100  5  3
Line 11 5 463.263000 0.109000  4  6
Line 11 5 461.049988 0.072700  4  4
Line 11 5 459.897003 0.036400  4  2
Line 11 5 149.001007 0.021400  4  2
Line 11 5 148.856003 0.042900  4  4
Line 11 5 148.641998 0.064500  4  6
Line 11 5 125.286003 0.557000  4  6
Line 11 5 125.216003 0.371000  4  4
Line 11 5 125.178001 0.186000  4  2
Line 11 5 117.988998 0.073400  4  6
Line 11 5 117.988998 0.049000  4  4
Line 11 5 117.988998 0.024500  4  2
Line 11 5 112.077003 0.004520  4  2
Line 11 5 111.878998 0.013600  4  6
Line 11 5 106.302002 0.164000  4  6
Line 11 5 106.278000 0.109000  4  4
Line 11 6 494.381012 0.071500  5  7
Line 11 6 494.158997 0.012700  5  5
Line 11 6 494.066010 0.000852  5  3
Line 11 6 491.339996 0.064300  3  5
Line 11 6 491.247986 0.021400  3  3
Line 11 6 489.570007 0.086000  1  3
Line 11 6 417.567993 0.074500  5  5
Line 11 6 417.567993 0.024900  5  3
Line 11 6 415.553009 0.025000  3  3
Line 11 6 415.553009 0.041500  3  5
Line 11 6 415.553009 0.033200  3  1
Line 11 6 414.351013 0.100000  1  3
Line 11 6 313.744995 0.123000  5  3
Line 11 6 312.605988 0.123000  3  3
Line 11 6 311.925995 0.124000  1  3
Line 11 6 124.150002 0.018300  5  3
Line 11 6 123.970001 0.018300  3  3
Line 11 6 123.919998 0.054800  5  5
Line 11 6 123.870003 0.073200  1  3
Line 11 6 123.750000 0.030600  3  5
Line 11 6 107.768501 0.007350  5  3
Line 11 6 107.739998 0.110000  5  5
Line 11 6 107.682999 0.618000  5  7
Line 11 6 107.633797 0.184000  3  3
Line 11 6 107.610001 0.552000  3  5
Line 11 6 107.553001 0.735000  1  3
Line 11 6 107.289001 0.185000  5  5
Line 11 6 107.226997 0.061700  5  3
Line 11 6 107.155998 0.103000  3  5
Line 11 6 107.094002 0.061800  3  3
Line 11 6 107.061996 0.082300  3  1
Line 11 6 107.014000 0.247000  1  3
Line 11 6 103.200996 0.030700  5  3
Line 11 6 103.078003 0.030800  3  3
Line 11 6 103.003998 0.030800  1  3
Line 11 6 100.587997 0.017900  5  5
Line 11 6 100.514999 0.100000  5  7
Line 11 6 100.471001 0.089600  3  5
Line 11 6 99.680000 0.015900  5  3
Line 11 6 99.615997 0.047900  5  5
Line 11 6 99.565002 0.016000  3  3
Line 11 6 99.500999 0.026700  3  5
Line 11 6 99.496002 0.064000  1  3
Line 11 6 96.306000 0.005160  5  7
Line 11 6 96.306000 0.000921  5  5
Line 11 6 96.306000 0.000061  5  3
Line 11 6 96.197998 0.004610  3  5
Line 11 6 96.197998 0.001530  3  3
Line 11 6 96.134003 0.006150  1  3
Line 11 6 91.835999 0.010600  5  5
Line 11 6 91.737999 0.005860  3  5
Line 11 6 88.367996 0.001980  5  3
Line 11 6 88.337997 0.029700  5  5
Line 11 6 88.277000 0.049400  3  3
Line 11 6 88.269997 0.166000  5  7
Line 11 6 88.248001 0.148000  3  5
Line 11 6 88.223000 0.198000  1  3
Line 11 6 88.142998 0.033900  5  5
Line 11 6 88.053001 0.018800  3  5
Line 11 6 81.542702 0.054500  5  7
Line 11 7 491.949005 0.073800  4  6
Line 11 7 491.862000 0.008210  4  4
Line 11 7 486.740997 0.082900  2  4
Line 11 7 381.299988 0.044900  4  2
Line 11 7 378.209991 0.045300  2  2
Line 11 7 354.950012 0.037200  4  2
Line 11 7 353.294006 0.188000  4  4
Line 11 7 352.274994 0.150000  2  2
Line 11 7 350.644989 0.075400  2  4
Line 11 7 105.350998 0.027000  4  2
Line 11 7 105.113998 0.027100  2  2
Line 11 7 94.478996 0.059100  4  4
Line 11 7 94.468002 0.532000  4  6
Line 11 7 94.288002 0.592000  2  4
Line 11 7 88.915001 0.018800  4  2
Line 11 7 88.865997 0.094100  4  4
Line 11 7 88.746002 0.075400  2  2
Line 11 7 88.696999 0.037800  2  4
Line 11 7 86.757301 0.018800  4  4
Line 11 7 86.652000 0.170000  4  6
Line 11 7 86.596603 0.189000  2  4
Line 11 7 85.455399 0.035000  4  2
Line 11 7 85.299500 0.035100  2  2
Line 11 7 80.029999 0.001870  4  4
Line 11 7 80.008301 0.016800  4  6
Line 11 7 79.893303 0.018700  2  4
Line 11 7 79.922600 0.005310  4  2
Line 11 7 79.895103 0.026500  4  4
Line 11 7 79.786201 0.021200  2  2
Line 11 7 79.758797 0.010600  2  4
Line 11 7 79.570900 0.012700  4  2
Line 11 7 79.435699 0.012700  2  2
Line 11 7 77.353203 0.001170  4  2
Line 11 7 77.225403 0.001170  2  2
Line 11 7 75.244499 0.000253  4  4
Line 11 7 75.197502 0.002280  4  6
Line 11 7 75.123596 0.002540  2  4
Line 11 7 74.981003 0.012200  4  4
Line 11 7 74.979897 0.110000  4  6
Line 11 7 74.860901 0.122000  2  4
Line 11 7 72.029999 0.013200  4  6
Line 11 7 72.029999 0.001470  4  4
Line 11 7 71.919197 0.014700  2  4
Line 11 7 70.746803 0.006880  4  6
Line 11 7 70.746803 0.000765  4  4
Line 11 7 70.639900 0.007660  2  4
Line 11 7 69.930000 0.005300  4  2
Line 11 7 69.906998 0.026600  4  4
Line 11 7 69.825600 0.021200  2  2
Line 11 7 69.802696 0.010700  2  4
Line 11 7 69.416901 0.000461  4  2
Line 11 7 69.394798 0.002310  4  4
Line 11 7 69.314003 0.001840  2  2
Line 11 7 69.291901 0.000924  2  4
Line 11 7 68.967400 0.004590  4  4
Line 11 7 68.907997 0.041400  4  6
Line 11 7 68.865799 0.045900  2  4
Line 11 7 68.522202 0.004660  4  4
Line 11 7 68.518898 0.042000  4  6
Line 11 7 68.421898 0.046600  2  4
Line 11 7 65.474098 0.022600  4  6
Line 11 7 65.474098 0.002520  4  4
Line 11 7 65.382599 0.025300  2  4
Line 11 7 64.112801 0.011600  4  6
Line 11 7 64.112801 0.001290  4  4
Line 11 7 64.025002 0.012900  2  4
Line 11 7 63.777901 0.012700  4  6
Line 11 7 63.777901 0.001410  4  4
Line 11 7 63.691002 0.014100  2  4
Line 11 7 63.443298 0.014400  4  4
Line 11 7 63.443298 0.002900  4  2
Line 11 7 63.357300 0.011600  2  2
Line 11 7 63.357300 0.005800  2  4
Line 11 7 63.227100 0.017700  4  6
Line 11 7 63.227100 0.001970  4  4
Line 11 7 63.141701 0.019800  2  4
Line 11 7 62.724998 0.007960  4  6
Line 11 7 62.724998 0.000884  4  4
Line 11 7 62.640999 0.008850  2  4
Line 11 8 411.170990 0.348000  1  3
Line 11 8 77.265999 0.517000  1  3
Line 11 8 70.120102 0.009820  1  3
Line 11 8 66.061996 0.035000  1  3
Line 11 8 59.758900 0.136000  1  3
Line 11 8 54.380001 0.059100  1  3
Line 11 8 54.256100 0.008620  1  3
Line 11 8 51.789101 0.031600  1  3
Line 11 9 694.145996 0.045400  2  2
Line 11 9 681.718994 0.092400  2  4
Line 11 9 70.652901 0.105000  2  2
Line 11 9 70.614998 0.210000  2  4
Line 11 9 53.866501 0.027900  2  2
Line 11 9 53.856998 0.055800  2  4
Line 11 9 48.553101 0.023500  2  4
Line 11 9 48.553101 0.011800  2  2
Line 11 9 46.090000 0.012400  2  4
Line 11 9 46.090000 0.006190  2  2
Line 11 9 44.724899 0.007340  2  4
Line 11 9 44.724899 0.003680  2  2
Line 12 2 2803.531006 0.314000  2  2
Line 12 2 2796.352051 0.629000  2  4
Line 12 2 1240.395020 0.000185  2  2
Line 12 2 1239.925049 0.000372  2  4
Line 12 2 1026.113403 0.000468  2  2
Line 12 2 1025.968140 0.000936  2  4
Line 12 2 946.769409 0.000332  2  2
Line 12 2 946.703308 0.000665  2  4
Line 12 2 907.411499 0.000221  2  2
Line 12 2 907.375183 0.000442  2  4
Line 12 2 884.718872 0.000150  2  2
Line 12 2 884.696716 0.000300  2  4
Line 12 2 870.346313 0.000105  2  2
Line 12 2 870.331726 0.000211  2  4
Line 12 2 860.631897 0.000076  2  2
Line 12 2 860.621521 0.000153  2  4
Line 12 3 231.733597 0.239000  1  3
Line 12 3 186.514297 0.474000  1  3
Line 12 4 323.307007 0.086500  2  2
Line 12 4 320.993988 0.087100  4  2
Line 12 4 181.343994 0.040000  2  4
Line 12 4 180.794998 0.080300  2  2
Line 12 4 180.614304 0.101000  4  4
Line 12 4 180.069305 0.020200  4  2
Line 12 4 172.309998 0.071000  2  4
Line 12 4 171.655396 0.064200  4  6
Line 12 4 171.650696 0.007130  4  4
Line 12 4 160.802002 0.013100  2  2
Line 12 4 160.228302 0.013200  4  2
Line 12 4 147.535004 0.327000  2  4
Line 12 4 147.051498 0.032800  4  4
Line 12 4 146.952194 0.296000  4  6
Line 12 4 147.320007 0.056200  2  2
Line 12 4 147.005997 0.028200  2  4
Line 12 4 146.837906 0.014100  4  2
Line 12 4 146.526001 0.070700  4  4
Line 12 4 140.962997 0.054800  2  4
Line 12 4 140.914001 0.110000  2  2
Line 12 4 140.521896 0.137000  4  4
Line 12 4 140.473007 0.027400  4  2
Line 12 4 140.865997 0.078900  2  2
Line 12 4 140.424896 0.079100  4  2
Line 12 4 140.557007 0.142000  2  4
Line 12 4 140.171707 0.128000  4  6
Line 12 4 140.118301 0.014200  4  4
Line 12 4 138.688995 0.007590  2  4
Line 12 4 138.391006 0.015200  2  2
Line 12 4 138.261505 0.019000  4  4
Line 12 4 137.966003 0.003820  4  2
Line 12 4 133.197006 0.044900  2  4
Line 12 4 132.814194 0.040500  4  6
Line 12 4 132.802597 0.004500  4  4
Line 12 4 132.511993 0.002560  2  4
Line 12 4 132.123795 0.002310  4  6
Line 12 4 132.122101 0.000257  4  4
Line 12 4 130.345001 0.165000  2  4
Line 12 4 129.968002 0.016500  4  4
Line 12 4 129.856995 0.148000  4  6
Line 12 4 130.356003 0.033900  2  2
Line 12 4 130.085999 0.016900  2  4
Line 12 4 129.979004 0.008480  4  2
Line 12 4 129.710007 0.042600  4  4
Line 12 4 127.161003 0.003090  2  4
Line 12 4 126.959000 0.006180  2  2
Line 12 4 126.802002 0.007730  4  4
Line 12 4 126.600998 0.001540  4  2
Line 12 4 125.813004 0.011200  2  2
Line 12 4 125.461998 0.011200  4  2
Line 12 4 124.998001 0.013500  2  4
Line 12 4 124.987999 0.027000  2  2
Line 12 4 124.650002 0.033900  4  4
Line 12 4 124.640999 0.006760  4  2
Line 12 4 124.871002 0.024000  2  4
Line 12 4 124.540001 0.021600  4  6
Line 12 4 124.525002 0.002410  4  4
Line 12 4 124.762001 0.022000  2  2
Line 12 4 124.416000 0.022000  4  2
Line 12 4 123.508003 0.090600  2  4
Line 12 4 123.265999 0.081700  4  6
Line 12 4 123.168999 0.009080  4  4
Line 12 4 121.875999 0.004880  2  4
Line 12 4 121.545998 0.000489  4  4
Line 12 4 118.801003 0.003930  2  4
Line 12 4 118.792000 0.007840  2  2
Line 12 4 118.487000 0.009840  4  4
Line 12 4 118.477997 0.001960  4  2
Line 12 4 118.737000 0.022300  2  4
Line 12 4 118.424004 0.020200  4  6
Line 12 4 118.424004 0.002240  4  4
Line 12 5 355.329193 0.065300  3  5
Line 12 5 354.224915 0.157000  1  3
Line 12 5 353.300507 0.039400  3  3
Line 12 5 353.092010 0.118000  5  5
Line 12 5 352.200897 0.052700  3  1
Line 12 5 351.088715 0.039600  5  3
Line 12 5 146.623001 0.050500  1  3
Line 12 5 146.464996 0.050500  3  3
Line 12 5 146.082993 0.050700  5  3
Line 12 5 137.882004 0.072400  1  3
Line 12 5 137.744995 0.054300  3  5
Line 12 5 137.740997 0.018100  3  3
Line 12 5 137.410995 0.061000  5  7
Line 12 5 137.406998 0.010900  5  5
Line 12 5 137.404007 0.000727  5  3
Line 12 5 132.617996 0.041000  1  3
Line 12 5 132.492004 0.013700  3  1
Line 12 5 132.488007 0.010200  3  3
Line 12 5 132.475006 0.017100  3  5
Line 12 5 132.175995 0.010300  5  3
Line 12 5 132.162994 0.030900  5  5
Line 12 5 122.032997 0.258000  1  3
Line 12 5 121.922997 0.064500  3  3
Line 12 5 121.920998 0.193000  3  5
Line 12 5 121.657997 0.002590  5  3
Line 12 5 121.655998 0.038800  5  5
Line 12 5 121.644997 0.217000  5  7
Line 12 5 115.092003 0.242000  1  3
Line 12 5 114.999001 0.183000  3  5
Line 12 5 114.994003 0.060700  3  3
Line 12 5 114.781998 0.204000  5  7
Line 12 5 114.764000 0.036500  5  5
Line 12 5 114.759003 0.002430  5  3
Line 12 5 114.317001 0.286000  1  3
Line 12 5 114.283997 0.119000  3  5
Line 12 5 114.220001 0.071600  3  3
Line 12 5 114.196999 0.095300  3  1
Line 12 5 114.052002 0.215000  5  5
Line 12 5 113.987999 0.071700  5  3
Line 12 5 114.026001 0.096700  1  3
Line 12 5 113.930000 0.096800  3  3
Line 12 5 113.698997 0.097000  5  3
Line 12 5 111.552299 0.050500  1  3
Line 12 5 111.486000 0.016900  3  1
Line 12 5 111.460503 0.012700  3  3
Line 12 5 111.409897 0.021100  3  5
Line 12 5 111.239403 0.012700  5  3
Line 12 5 111.189102 0.038000  5  5
Line 12 5 111.081001 0.191000  1  3
Line 12 5 111.021599 0.143000  3  5
Line 12 5 110.989899 0.047700  3  3
Line 12 5 110.846100 0.161000  5  7
Line 12 5 110.802200 0.028700  5  5
Line 12 5 110.770699 0.001910  5  3
Line 12 5 110.103996 0.010800  1  3
Line 12 5 110.014999 0.010800  3  3
Line 12 5 109.800003 0.010800  5  3
Line 12 5 104.210899 0.156000  1  3
Line 12 5 104.132004 0.117000  3  5
Line 12 5 104.130798 0.038900  3  3
Line 12 5 103.942001 0.131000  5  7
Line 12 5 103.939003 0.023300  5  5
Line 12 5 103.937798 0.001560  5  3
Line 12 5 104.179100 0.156000  1  3
Line 12 5 104.098999 0.117000  3  5
Line 12 5 104.098999 0.038900  3  3
Line 12 5 103.906097 0.023300  5  5
Line 12 5 103.906097 0.001560  5  3
Line 12 5 103.902000 0.131000  5  7
Line 12 5 101.209999 0.005390  1  3
Line 12 5 101.129997 0.001350  3  3
Line 12 5 101.129997 0.002240  3  5
Line 12 5 101.129997 0.001800  3  1
Line 12 5 100.949997 0.004060  5  5
Line 12 5 100.949997 0.001350  5  3
Line 12 5 98.872002 0.038900  1  3
Line 12 5 98.803101 0.029300  3  5
Line 12 5 98.799797 0.009740  3  3
Line 12 5 98.635002 0.032800  5  7
Line 12 5 98.629303 0.005860  5  5
Line 12 5 98.625999 0.000390  5  3
Line 12 5 98.475998 0.039800  1  3
Line 12 5 98.441002 0.016600  3  5
Line 12 5 98.403999 0.009960  3  3
Line 12 5 98.268997 0.029900  5  5
Line 12 5 98.232002 0.009980  5  3
Line 12 5 97.632004 0.055100  1  3
Line 12 5 97.560997 0.041400  3  5
Line 12 5 97.560997 0.013800  3  3
Line 12 5 97.391998 0.046400  5  7
Line 12 5 97.391998 0.008290  5  5
Line 12 5 97.391998 0.000553  5  3
Line 12 5 96.149002 0.024300  1  3
Line 12 5 96.081001 0.006070  3  3
Line 12 5 96.059998 0.010100  3  5
Line 12 5 95.917000 0.006090  5  3
Line 12 5 95.896004 0.018300  5  5
Line 12 5 96.029999 0.075100  1  3
Line 12 5 95.961998 0.056400  3  5
Line 12 5 95.961998 0.018800  3  3
Line 12 5 95.797997 0.063300  5  7
Line 12 5 95.797997 0.011300  5  5
Line 12 5 95.797997 0.000753  5  3
Line 12 5 92.648003 0.038600  1  3
Line 12 5 92.584000 0.009640  3  3
Line 12 5 92.584000 0.016100  3  5
Line 12 5 92.431999 0.029000  5  5
Line 12 5 92.431999 0.009660  5  3
Line 12 6 403.309998 0.101000  4  6
Line 12 6 400.666992 0.067800  4  4
Line 12 6 399.281006 0.034100  4  2
Line 12 6 111.863998 0.020800  4  2
Line 12 6 111.746002 0.041600  4  4
Line 12 6 111.552002 0.062500  4  6
Line 12 6 95.483002 0.629000  4  6
Line 12 6 95.420998 0.421000  4  4
Line 12 6 95.385002 0.210000  4  2
Line 12 6 90.897003 0.084200  4  6
Line 12 6 90.897003 0.056100  4  4
Line 12 6 90.897003 0.028000  4  2
Line 12 6 83.560303 0.011200  4  6
